input_latitude,input_longitude,locationName,requestTimestamp,queryDate,imageDate,satelliteImageType,satelliteImageFrequency,cellConcentration_cells/mL,maxCellConcentration_cells/mL,cell_latitude,cell_longitude,validCellsCount
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,11-14-2020 05:00:00:0 UTC,OLCI,Weekly,33113.113,33113.113,40.3534,-106.811,1
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,67920.37,67920.37,40.3534,-106.814,2
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,23768.402,118032.06,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,10-03-2020 04:00:00:0 UTC,OLCI,Weekly,21877.615,75857.76,40.3534,-106.811,3
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,09-26-2020 04:00:00:0 UTC,OLCI,Weekly,159955.81,248885.73,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,09-19-2020 04:00:00:0 UTC,OLCI,Weekly,285759.06,328095.3,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,09-12-2020 04:00:00:0 UTC,OLCI,Weekly,376703.8,711213.5,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,1419057.5,1419057.5,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,08-29-2020 04:00:00:0 UTC,OLCI,Weekly,839460.0,839460.0,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,263026.8,337287.3,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,444631.28,444631.28,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,08-08-2020 04:00:00:0 UTC,OLCI,Weekly,173780.08,469894.1,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,08-01-2020 04:00:00:0 UTC,OLCI,Weekly,147231.25,263026.8,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,07-18-2020 04:00:00:0 UTC,OLCI,Weekly,46131.758,46131.758,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,06-27-2020 04:00:00:0 UTC,OLCI,Weekly,13677.288,13677.288,40.3534,-106.811,1
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,05-16-2020 04:00:00:0 UTC,OLCI,Weekly,16595.87,18030.178,40.3534,-106.811,2
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,05-09-2020 04:00:00:0 UTC,OLCI,Weekly,97274.72,178648.75,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,05-02-2020 04:00:00:0 UTC,OLCI,Weekly,84722.74,92044.95,40.3534,-106.811,4
40.35335534,-106.8124638,Lake Catamount,05-25-2023 13:35:40:450 UTC,05-25-2023 13:35:40:450 UTC,04-11-2020 04:00:00:0 UTC,OLCI,Weekly,75857.76,155596.56,40.3534,-106.814,2
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-29-2022 04:00:00:0 UTC,OLCI,Weekly,105681.75,356451.16,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-22-2022 04:00:00:0 UTC,OLCI,Weekly,242102.92,420726.66,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-15-2022 04:00:00:0 UTC,OLCI,Weekly,75857.76,248885.73,40.3508,-106.804,5
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-24-2022 04:00:00:0 UTC,OLCI,Weekly,18030.178,839460.0,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-17-2022 04:00:00:0 UTC,OLCI,Weekly,1137627.2,2147830.5,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-03-2022 04:00:00:0 UTC,OLCI,Weekly,1270574.1,1721868.6,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-27-2022 04:00:00:0 UTC,OLCI,Weekly,1458814.2,1629296.0,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-20-2022 04:00:00:0 UTC,OLCI,Weekly,887156.0,887156.0,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-13-2022 04:00:00:0 UTC,OLCI,Weekly,711213.5,794328.2,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-06-2022 04:00:00:0 UTC,OLCI,Weekly,366437.56,432513.84,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,11-27-2021 05:00:00:0 UTC,OLCI,Weekly,75857.76,75857.76,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,11-06-2021 04:00:00:0 UTC,OLCI,Weekly,102801.63,102801.63,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-30-2021 04:00:00:0 UTC,OLCI,Weekly,469894.1,602559.6,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-23-2021 04:00:00:0 UTC,OLCI,Weekly,293764.97,711213.5,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-16-2021 04:00:00:0 UTC,OLCI,Weekly,731139.06,1137627.2,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,277971.34,432513.84,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-02-2021 04:00:00:0 UTC,OLCI,Weekly,963829.0,1106623.8,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,496592.3,862978.56,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-18-2021 04:00:00:0 UTC,OLCI,Weekly,387257.62,619441.06,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-11-2021 04:00:00:0 UTC,OLCI,Weekly,731139.06,887156.0,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-04-2021 04:00:00:0 UTC,OLCI,Weekly,554625.7,554625.7,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-28-2021 04:00:00:0 UTC,OLCI,Weekly,155596.56,255858.6,40.3508,-106.804,5
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-21-2021 04:00:00:0 UTC,OLCI,Weekly,143218.78,151356.12,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,06-05-2021 04:00:00:0 UTC,OLCI,Weekly,11587.773,16143.586,40.3508,-106.804,3
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,05-29-2021 04:00:00:0 UTC,OLCI,Weekly,10092.529,20137.242,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,05-22-2021 04:00:00:0 UTC,OLCI,Weekly,102801.63,199526.22,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,04-17-2021 04:00:00:0 UTC,OLCI,Weekly,80167.805,114815.37,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,11-14-2020 05:00:00:0 UTC,OLCI,Weekly,82413.81,82413.81,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,11-07-2020 05:00:00:0 UTC,OLCI,Weekly,34994.516,118032.06,40.3508,-106.804,2
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-24-2020 04:00:00:0 UTC,OLCI,Weekly,23768.402,121338.88,40.3508,-106.804,4
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-17-2020 04:00:00:0 UTC,OLCI,Weekly,17060.824,17060.824,40.3508,-106.804,3
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,128233.06,248885.73,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,10-03-2020 04:00:00:0 UTC,OLCI,Weekly,173780.08,293764.97,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-26-2020 04:00:00:0 UTC,OLCI,Weekly,183653.83,183653.83,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-19-2020 04:00:00:0 UTC,OLCI,Weekly,510504.97,510504.97,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-12-2020 04:00:00:0 UTC,OLCI,Weekly,937562.0,937562.0,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,1018591.44,1018591.44,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-29-2020 04:00:00:0 UTC,OLCI,Weekly,887156.0,912010.9,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-22-2020 04:00:00:0 UTC,OLCI,Weekly,444631.28,444631.28,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,691831.0,691831.0,40.3508,-106.804,5
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-08-2020 04:00:00:0 UTC,OLCI,Weekly,293764.97,602559.6,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,08-01-2020 04:00:00:0 UTC,OLCI,Weekly,346736.84,346736.84,40.3508,-106.804,6
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,05-30-2020 04:00:00:0 UTC,OLCI,Weekly,51522.867,73790.42,40.3508,-106.804,2
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,05-09-2020 04:00:00:0 UTC,OLCI,Weekly,128233.06,242102.92,40.3508,-106.804,5
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,05-02-2020 04:00:00:0 UTC,OLCI,Weekly,62517.27,131825.67,40.3508,-106.804,5
40.3511892,-106.8049144,Harrison Creek,05-25-2023 13:35:40:887 UTC,05-25-2023 13:35:40:887 UTC,04-25-2020 04:00:00:0 UTC,OLCI,Weekly,60813.5,164437.17,40.3508,-106.804,4
40.35136359,-106.5948486,Lake Agnes,05-25-2023 13:35:41:296 UTC,05-25-2023 13:35:41:296 UTC,05-20-2023 04:00:00:0 UTC,OLCI,Weekly,124738.35,124738.35,40.3508,-106.596,5
40.35136359,-106.5948486,Lake Agnes,05-25-2023 13:35:41:296 UTC,05-25-2023 13:35:41:296 UTC,12-04-2021 05:00:00:0 UTC,OLCI,Weekly,255858.6,255858.6,40.3508,-106.596,4
40.35136359,-106.5948486,Lake Agnes,05-25-2023 13:35:41:296 UTC,05-25-2023 13:35:41:296 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,59156.16,151356.12,40.3508,-106.596,3
40.35136359,-106.5948486,Lake Agnes,05-25-2023 13:35:41:296 UTC,05-25-2023 13:35:41:296 UTC,11-28-2020 05:00:00:0 UTC,OLCI,Weekly,270395.84,772680.56,40.3508,-106.596,3
40.35136359,-106.5948486,Lake Agnes,05-25-2023 13:35:41:296 UTC,05-25-2023 13:35:41:296 UTC,11-07-2020 05:00:00:0 UTC,OLCI,Weekly,337287.3,510504.97,40.3508,-106.596,2
40.49441551,-106.6988754,Fish Creek Reservoir,05-25-2023 13:35:42:9 UTC,05-25-2023 13:35:42:9 UTC,10-23-2021 04:00:00:0 UTC,OLCI,Weekly,43651.582,48752.848,40.4932,-106.7,3
40.49441551,-106.6988754,Fish Creek Reservoir,05-25-2023 13:35:42:9 UTC,05-25-2023 13:35:42:9 UTC,10-09-2021 04:00:00:0 UTC,OLCI,Weekly,27289.777,27289.777,40.4932,-106.7,1
40.49441551,-106.6988754,Fish Creek Reservoir,05-25-2023 13:35:42:9 UTC,05-25-2023 13:35:42:9 UTC,09-25-2021 04:00:00:0 UTC,OLCI,Weekly,30478.95,128233.06,40.4932,-106.7,3
40.49441551,-106.6988754,Fish Creek Reservoir,05-25-2023 13:35:42:9 UTC,05-25-2023 13:35:42:9 UTC,06-12-2021 04:00:00:0 UTC,OLCI,Weekly,57543.996,128233.06,40.4932,-106.7,3
40.49441551,-106.6988754,Fish Creek Reservoir,05-25-2023 13:35:42:9 UTC,05-25-2023 13:35:42:9 UTC,10-10-2020 04:00:00:0 UTC,OLCI,Weekly,19054.607,43651.582,40.4932,-106.7,3
40.49441551,-106.6988754,Fish Creek Reservoir,05-25-2023 13:35:42:9 UTC,05-25-2023 13:35:42:9 UTC,09-05-2020 04:00:00:0 UTC,OLCI,Weekly,22490.547,100000.01,40.4932,-106.7,3
40.49441551,-106.6988754,Fish Creek Reservoir,05-25-2023 13:35:42:9 UTC,05-25-2023 13:35:42:9 UTC,06-20-2020 04:00:00:0 UTC,OLCI,Weekly,105681.75,328095.3,40.4932,-106.7,3
40.56505794,-107.3798371,Mud Gulch,05-25-2023 13:35:42:440 UTC,05-25-2023 13:35:42:440 UTC,09-24-2022 04:00:00:0 UTC,OLCI,Weekly,139315.69,285759.06,40.5643,-107.379,3
40.56505794,-107.3798371,Mud Gulch,05-25-2023 13:35:42:440 UTC,05-25-2023 13:35:42:440 UTC,12-12-2020 05:00:00:0 UTC,OLCI,Weekly,11271.975,60813.5,40.5643,-107.379,4
40.56505794,-107.3798371,Mud Gulch,05-25-2023 13:35:42:440 UTC,05-25-2023 13:35:42:440 UTC,05-30-2020 04:00:00:0 UTC,OLCI,Weekly,35974.934,35974.934,40.5643,-107.379,3
40.56505794,-107.3798371,Mud Gulch,05-25-2023 13:35:42:440 UTC,05-25-2023 13:35:42:440 UTC,05-23-2020 04:00:00:0 UTC,OLCI,Weekly,194088.6,301995.2,40.5643,-107.379,5
40.56505794,-107.3798371,Mud Gulch,05-25-2023 13:35:42:440 UTC,05-25-2023 13:35:42:440 UTC,05-09-2020 04:00:00:0 UTC,OLCI,Weekly,178648.75,178648.75,40.5643,-107.379,5
40.56505794,-107.3798371,Mud Gulch,05-25-2023 13:35:42:440 UTC,05-25-2023 13:35:42:440 UTC,04-11-2020 04:00:00:0 UTC,OLCI,Weekly,21877.615,21877.615,40.5643,-107.379,4
40.58508966,-107.3684858,Wadell Gulch,05-25-2023 13:35:43:376 UTC,05-25-2023 13:35:43:376 UTC,05-15-2021 04:00:00:0 UTC,OLCI,Weekly,30478.95,30478.95,40.5853,-107.369,3
40.58508966,-107.3684858,Wadell Gulch,05-25-2023 13:35:43:376 UTC,05-25-2023 13:35:43:376 UTC,05-09-2020 04:00:00:0 UTC,OLCI,Weekly,50118.723,255858.6,40.5853,-107.369,3
40.58508966,-107.3684858,Wadell Gulch,05-25-2023 13:35:43:376 UTC,05-25-2023 13:35:43:376 UTC,05-02-2020 04:00:00:0 UTC,OLCI,Weekly,23768.402,118032.06,40.5853,-107.369,2
40.57781849,-107.3748779,Brown Gulch,05-25-2023 13:35:43:854 UTC,05-25-2023 13:35:43:854 UTC,08-15-2020 04:00:00:0 UTC,OLCI,Weekly,67920.37,94623.72,40.5774,-107.376,3
40.57781849,-107.3748779,Brown Gulch,05-25-2023 13:35:43:854 UTC,05-25-2023 13:35:43:854 UTC,06-06-2020 04:00:00:0 UTC,OLCI,Weekly,277971.34,277971.34,40.5774,-107.376,2
40.57781849,-107.3748779,Brown Gulch,05-25-2023 13:35:43:854 UTC,05-25-2023 13:35:43:854 UTC,05-30-2020 04:00:00:0 UTC,OLCI,Weekly,248885.73,263026.8,40.5774,-107.376,3
40.57781849,-107.3748779,Brown Gulch,05-25-2023 13:35:43:854 UTC,05-25-2023 13:35:43:854 UTC,05-23-2020 04:00:00:0 UTC,OLCI,Weekly,13304.544,13304.544,40.5774,-107.376,1
40.57781849,-107.3748779,Brown Gulch,05-25-2023 13:35:43:854 UTC,05-25-2023 13:35:43:854 UTC,05-16-2020 04:00:00:0 UTC,OLCI,Weekly,60813.5,60813.5,40.5774,-107.376,2
40.57781849,-107.3748779,Brown Gulch,05-25-2023 13:35:43:854 UTC,05-25-2023 13:35:43:854 UTC,05-09-2020 04:00:00:0 UTC,OLCI,Weekly,205116.2,270395.84,40.5774,-107.376,3
40.57781849,-107.3748779,Brown Gulch,05-25-2023 13:35:43:854 UTC,05-25-2023 13:35:43:854 UTC,05-02-2020 04:00:00:0 UTC,OLCI,Weekly,121338.88,121338.88,40.5774,-107.376,2
40.55954874,-107.3841476,Elkhead Creek Dam,05-25-2023 13:35:44:205 UTC,05-25-2023 13:35:44:205 UTC,12-12-2020 05:00:00:0 UTC,OLCI,Weekly,10665.961,60813.5,40.559,-107.382,2
40.55954874,-107.3841476,Elkhead Creek Dam,05-25-2023 13:35:44:205 UTC,05-25-2023 13:35:44:205 UTC,09-19-2020 04:00:00:0 UTC,OLCI,Weekly,47424.2,52966.348,40.559,-107.382,3
40.55954874,-107.3841476,Elkhead Creek Dam,05-25-2023 13:35:44:205 UTC,05-25-2023 13:35:44:205 UTC,05-30-2020 04:00:00:0 UTC,OLCI,Weekly,159955.81,159955.81,40.559,-107.382,1
40.55954874,-107.3841476,Elkhead Creek Dam,05-25-2023 13:35:44:205 UTC,05-25-2023 13:35:44:205 UTC,05-23-2020 04:00:00:0 UTC,OLCI,Weekly,524807.44,524807.44,40.559,-107.382,2
40.55954874,-107.3841476,Elkhead Creek Dam,05-25-2023 13:35:44:205 UTC,05-25-2023 13:35:44:205 UTC,05-16-2020 04:00:00:0 UTC,OLCI,Weekly,62517.27,89536.48,40.559,-107.382,2
40.55954874,-107.3841476,Elkhead Creek Dam,05-25-2023 13:35:44:205 UTC,05-25-2023 13:35:44:205 UTC,04-25-2020 04:00:00:0 UTC,OLCI,Weekly,173780.08,173780.08,40.559,-107.382,3
40.79562571,-106.9566394,Dutch Creek,05-25-2023 13:35:44:690 UTC,05-25-2023 13:35:44:690 UTC,10-22-2022 04:00:00:0 UTC,OLCI,Weekly,839460.0,1458814.2,40.7955,-106.956,9
40.79562571,-106.9566394,Dutch Creek,05-25-2023 13:35:44:690 UTC,05-25-2023 13:35:44:690 UTC,10-15-2022 04:00:00:0 UTC,OLCI,Weekly,131825.67,554625.7,40.7955,-106.956,9
40.79562571,-106.9566394,Dutch Creek,05-25-2023 13:35:44:690 UTC,05-25-2023 13:35:44:690 UTC,10-08-2022 04:00:00:0 UTC,OLCI,Weekly,155596.56,328095.3,40.7955,-106.956,9
40.79562571,-106.9566394,Dutch Creek,05-25-2023 13:35:44:690 UTC,05-25-2023 13:35:44:690 UTC,07-30-2022 04:00:00:0 UTC,OLCI,Weekly,183653.83,376703.8,40.7955,-106.956,8
